,Incident ID,Incident Date,State,City or County,Killed,Injured
1581,1953309,2021-03-15,Indiana,Indianapolis,1.0,4.0
1582,1953202,2021-03-14,Florida,Tampa,0.0,4.0
1583,1952662,2021-03-14,Illinois,Chicago,0.0,4.0
1584,1952281,2021-03-14,Illinois,Chicago,2.0,13.0
1585,1952151,2021-03-13,New York,Brooklyn,0.0,5.0
1586,1951681,2021-03-13,Florida,Orlando,1.0,3.0
1587,1952161,2021-03-13,Indiana,Indianapolis,4.0,1.0
1588,1951738,2021-03-13,Virginia,Richmond,2.0,4.0
1589,1951476,2021-03-12,North Carolina,Greensboro,1.0,3.0
1590,1951383,2021-03-12,Texas,Austin,0.0,4.0
1591,1950346,2021-03-11,New Mexico,Ohkay Owingeh (Chamita),1.0,3.0
1592,1950471,2021-03-11,Pennsylvania,Philadelphia,2.0,2.0
1593,1949977,2021-03-10,Texas,Houston,3.0,1.0
1594,1948233,2021-03-08,Florida,Clearwater,1.0,3.0
1595,1948470,2021-03-07,Mississippi,Edwards,0.0,4.0
1596,1947241,2021-03-06,California,Yuba City,2.0,3.0
1597,1945999,2021-03-06,North Carolina,Fayetteville,1.0,4.0
1598,1946991,2021-03-05,California,Compton,1.0,4.0
1599,1944507,2021-03-04,District of Columbia,Washington,0.0,5.0
1600,1943986,2021-03-03,Pennsylvania,Erie,2.0,3.0
1601,1941382,2021-02-28,Ohio,Cincinnati,3.0,3.0
1602,1941669,2021-02-28,Indiana,East Chicago,0.0,4.0
1603,1940791,2021-02-28,Delaware,Dover,0.0,4.0
1604,1941647,2021-02-28,South Carolina,Mccormick,0.0,4.0
1605,1941444,2021-02-28,Louisiana,Shreveport,0.0,5.0
1606,1941210,2021-02-28,Texas,Houston,0.0,4.0
1607,1943271,2021-02-27,Mississippi,Columbus,0.0,4.0
1608,1940190,2021-02-27,Mississippi,Pattison,2.0,3.0
1609,1940069,2021-02-26,Texas,Houston,1.0,5.0
1610,1939789,2021-02-26,Louisiana,Baton Rouge,0.0,4.0
1611,1939958,2021-02-26,California,San Diego,1.0,3.0
1612,1934704,2021-02-21,Missouri,Kennett,1.0,4.0
1613,1935235,2021-02-21,North Carolina,Teachey,0.0,4.0
1614,1934225,2021-02-20,Pennsylvania,Norristown (East Norriton),1.0,4.0
1615,1933975,2021-02-20,Colorado,Grand Junction,1.0,3.0
1616,1934181,2021-02-20,Illinois,Springfield,1.0,4.0
1617,1934077,2021-02-20,Louisiana,Metairie,3.0,2.0
1618,1932479,2021-02-18,Louisiana,Baton Rouge,1.0,3.0
1619,1931288,2021-02-17,Pennsylvania,Philadelphia,0.0,8.0
1620,1930463,2021-02-16,Florida,Saint Petersburg,3.0,1.0
1621,1928557,2021-02-13,California,San Francisco,0.0,6.0
1622,1928594,2021-02-13,Indiana,Indianapolis,0.0,4.0
1623,1928149,2021-02-13,California,Oakland,0.0,6.0
1624,1928205,2021-02-13,North Carolina,Cary,1.0,3.0
1625,1926742,2021-02-11,Georgia,Columbus,1.0,4.0
1626,1926701,2021-02-10,Georgia,Atlanta,0.0,4.0
1627,1924892,2021-02-09,Texas,Houston,0.0,4.0
1628,1924338,2021-02-09,Minnesota,Buffalo,1.0,4.0
1629,1921939,2021-02-06,Tennessee,Murfreesboro,1.0,4.0
1630,1923786,2021-02-06,Louisiana,Thibodaux,0.0,4.0
1631,1921768,2021-02-06,Illinois,Bloomingdale,1.0,5.0
1632,1922354,2021-02-06,Washington,Tacoma,1.0,3.0
1633,1921641,2021-02-05,Pennsylvania,Mohnton,1.0,3.0
1634,1924951,2021-02-05,Mississippi,Benoit,3.0,1.0
1635,1920771,2021-02-04,North Carolina,High Point,2.0,3.0
1636,1919696,2021-02-03,Colorado,Oak Creek,3.0,2.0
1637,1919399,2021-02-03,Tennessee,Memphis,1.0,3.0
1638,1917918,2021-02-02,Florida,Fort Lauderdale (Sunrise),3.0,3.0
1639,1917909,2021-02-02,Oklahoma,Muskogee,6.0,1.0
1640,1917661,2021-02-01,New York,Rochester,1.0,3.0
1641,1916468,2021-01-31,Illinois,Chicago,0.0,4.0
1642,1916374,2021-01-30,New York,Albany,1.0,4.0
1643,1914798,2021-01-29,Pennsylvania,Mc Kees Rocks (Mckees Rocks),2.0,3.0
1644,1914942,2021-01-28,Michigan,Flint,1.0,4.0
1645,1913708,2021-01-27,California,Santa Ana,0.0,4.0
1646,1911026,2021-01-25,District of Columbia,Washington,1.0,4.0
1647,1910136,2021-01-24,Indiana,Indianapolis,5.0,1.0
1648,1910619,2021-01-24,Nevada,Las Vegas,0.0,5.0
1649,1909849,2021-01-22,Kentucky,Covington,0.0,5.0
1650,1908542,2021-01-21,California,Oakland,1.0,3.0
1651,1905423,2021-01-18,Pennsylvania,Tobyhanna,0.0,4.0
1652,1904063,2021-01-17,Arizona,Phoenix,0.0,5.0
1653,1904036,2021-01-17,Arizona,Phoenix,1.0,6.0
1654,1905360,2021-01-16,Illinois,Kankakee,0.0,5.0
1655,1903058,2021-01-15,Pennsylvania,Philadelphia,0.0,4.0
1656,1899819,2021-01-11,Florida,Miami,0.0,4.0
1657,1898261,2021-01-09,Illinois,Evanston,6.0,2.0
1658,1897878,2021-01-09,Texas,Houston,1.0,3.0
1659,1896774,2021-01-07,District of Columbia,Washington,0.0,5.0
1660,1896384,2021-01-06,Texas,Livingston,2.0,2.0
1661,1896252,2021-01-06,Virginia,Manassas,3.0,3.0
1662,1894822,2021-01-04,Louisiana,New Orleans,0.0,4.0
1663,1894979,2021-01-04,Florida,Tampa,0.0,5.0
1664,1894941,2021-01-04,Florida,Fort Lauderdale (Lauderhill),0.0,7.0
1665,1893953,2021-01-03,Oregon,Gresham,0.0,4.0
1666,1893327,2021-01-03,Texas,Houston,1.0,4.0
1667,1893754,2021-01-03,Florida,Miami,0.0,6.0
1668,1893601,2021-01-03,Louisiana,Shreveport,2.0,3.0
1669,1893877,2021-01-03,California,Santa Barbara,2.0,2.0
1670,1893744,2021-01-03,Florida,Miami,0.0,8.0
1671,1892034,2021-01-01,Arkansas,Fort Smith,0.0,7.0
1672,1892704,2021-01-01,Texas,Amarillo,1.0,3.0
1673,1892114,2021-01-01,Iowa,Sioux City,1.0,4.0
1674,1891720,2021-01-01,Illinois,Galesburg,0.0,4.0
